system:index,date,rainfall_mm,.geo
239,2021-08-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
240,2021-08-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
241,2021-08-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
242,2021-08-31,21.23499943036586,"{""type"":""MultiPoint"",""coordinates"":[]}"
243,2021-09-01,65.42049816250801,"{""type"":""MultiPoint"",""coordinates"":[]}"
244,2021-09-02,36.79999898374081,"{""type"":""MultiPoint"",""coordinates"":[]}"
245,2021-09-03,15.749999564141035,"{""type"":""MultiPoint"",""coordinates"":[]}"
246,2021-09-04,7.88499965146184,"{""type"":""MultiPoint"",""coordinates"":[]}"
247,2021-09-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
248,2021-09-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
249,2021-09-07,2.7449998632073402,"{""type"":""MultiPoint"",""coordinates"":[]}"
250,2021-09-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
251,2021-09-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
252,2021-09-10,14.48499971628189,"{""type"":""MultiPoint"",""coordinates"":[]}"
253,2021-09-11,65.30999846290797,"{""type"":""MultiPoint"",""coordinates"":[]}"
254,2021-09-12,2.7849999517202377,"{""type"":""MultiPoint"",""coordinates"":[]}"
255,2021-09-13,19.384999811649323,"{""type"":""MultiPoint"",""coordinates"":[]}"
256,2021-09-14,0.6699999868869781,"{""type"":""MultiPoint"",""coordinates"":[]}"
257,2021-09-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
258,2021-09-16,11.489999897778034,"{""type"":""MultiPoint"",""coordinates"":[]}"
259,2021-09-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
260,2021-09-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
261,2021-09-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
262,2021-09-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
263,2021-09-21,4.5849998742341995,"{""type"":""MultiPoint"",""coordinates"":[]}"
264,2021-09-22,29.99499960243702,"{""type"":""MultiPoint"",""coordinates"":[]}"
265,2021-09-23,13.629999831318855,"{""type"":""MultiPoint"",""coordinates"":[]}"
266,2021-09-24,0.2800000011920929,"{""type"":""MultiPoint"",""coordinates"":[]}"
267,2021-09-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
268,2021-09-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
269,2021-09-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
270,2021-09-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
271,2021-09-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
272,2021-09-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
273,2021-10-01,0.0755000039935112,"{""type"":""MultiPoint"",""coordinates"":[]}"
274,2021-10-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
275,2021-10-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
276,2021-10-04,0.2399999862536788,"{""type"":""MultiPoint"",""coordinates"":[]}"
277,2021-10-05,0.08500000089406967,"{""type"":""MultiPoint"",""coordinates"":[]}"
278,2021-10-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
279,2021-10-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
280,2021-10-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
281,2021-10-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
282,2021-10-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
283,2021-10-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
284,2021-10-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
285,2021-10-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
286,2021-10-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
287,2021-10-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
288,2021-10-16,0.924999974668026,"{""type"":""MultiPoint"",""coordinates"":[]}"
289,2021-10-17,84.73499820008874,"{""type"":""MultiPoint"",""coordinates"":[]}"
290,2021-10-18,9.179999677464366,"{""type"":""MultiPoint"",""coordinates"":[]}"
291,2021-10-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
292,2021-10-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
293,2021-10-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
294,2021-10-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
295,2021-10-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
296,2021-10-24,17.22999968379736,"{""type"":""MultiPoint"",""coordinates"":[]}"
297,2021-10-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
298,2021-10-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
299,2021-10-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
300,2021-10-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
301,2021-10-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
302,2021-10-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
303,2021-10-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
304,2021-11-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
305,2021-11-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
306,2021-11-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
307,2021-11-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
308,2021-11-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
309,2021-11-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
310,2021-11-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
311,2021-11-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
312,2021-11-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
313,2021-11-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
314,2021-11-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
315,2021-11-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
316,2021-11-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
317,2021-11-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
318,2021-11-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
319,2021-11-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
320,2021-11-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
321,2021-11-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
322,2021-11-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
323,2021-11-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
324,2021-11-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
325,2021-11-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
326,2021-11-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
327,2021-11-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
328,2021-11-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
329,2021-11-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
330,2021-11-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
331,2021-11-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
332,2021-11-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
